period,quarter,portfolio,ticker,weight,weight_pct,rebalance_date
2024-04,2024-Q2,P_equilibre,DHO,0.0216,2.16,2024-04-30
2024-04,2024-Q2,P_defensif,DRI,0.2248,22.48,2024-04-30
2024-04,2024-Q2,P_defensif,OUL,0.1438,14.38,2024-04-30
2024-04,2024-Q2,P_defensif,SOT,0.0796,7.96,2024-04-30
2024-04,2024-Q2,P_defensif,GAZ,0.0682,6.82,2024-04-30
2024-04,2024-Q2,P_defensif,MIC,0.0588,5.88,2024-04-30
2024-04,2024-Q2,P_defensif,SMI,0.0546,5.46,2024-04-30
2024-04,2024-Q2,P_defensif,DWY,0.0369,3.69,2024-04-30
2024-04,2024-Q2,P_defensif,EQD,0.0356,3.56,2024-04-30
2024-04,2024-Q2,P_defensif,MSA,0.0307,3.07,2024-04-30
2024-04,2024-Q2,P_defensif,CSR,0.026,2.6,2024-04-30
2024-04,2024-Q2,P_defensif,JET,0.021,2.1,2024-04-30
2024-04,2024-Q2,P_defensif,SNP,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,HPS,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,LBV,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,MNG,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,TQM,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,RDS,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,WAA,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,SID,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,DHO,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,MUT,0.02,2.0,2024-04-30
2024-04,2024-Q2,P_defensif,CMT,0.02,2.0,2024-04-30
2024-05,2024-Q2,P_agressif,LBV,0.1414,14.14,2024-05-31
2024-05,2024-Q2,P_agressif,OUL,0.1126,11.26,2024-05-31
2024-05,2024-Q2,P_agressif,LES,0.0986,9.86,2024-05-31
2024-05,2024-Q2,P_agressif,HPS,0.0695,6.95,2024-05-31
2024-05,2024-Q2,P_agressif,GAZ,0.0645,6.45,2024-05-31
2024-05,2024-Q2,P_agressif,DRI,0.06,6.0,2024-05-31
2024-05,2024-Q2,P_agressif,JET,0.0528,5.28,2024-05-31
2024-05,2024-Q2,P_agressif,CTM,0.0498,4.98,2024-05-31
2024-05,2024-Q2,P_agressif,SOT,0.0445,4.45,2024-05-31
2024-05,2024-Q2,P_agressif,EQD,0.0415,4.15,2024-05-31
2024-05,2024-Q2,P_agressif,MIC,0.041,4.1,2024-05-31
2024-05,2024-Q2,P_agressif,WAA,0.023,2.3,2024-05-31
2024-05,2024-Q2,P_agressif,MUT,0.0205,2.05,2024-05-31
2024-05,2024-Q2,P_agressif,SMI,0.0202,2.02,2024-05-31
2024-05,2024-Q2,P_agressif,TQM,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,SNP,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,MNG,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,RDS,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,DHO,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,SID,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,DWY,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_agressif,CMT,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,LBV,0.1357,13.57,2024-05-31
2024-05,2024-Q2,P_equilibre,LES,0.1162,11.62,2024-05-31
2024-05,2024-Q2,P_equilibre,OUL,0.0907,9.07,2024-05-31
2024-05,2024-Q2,P_equilibre,GAZ,0.0691,6.91,2024-05-31
2024-05,2024-Q2,P_equilibre,CTM,0.0656,6.56,2024-05-31
2024-05,2024-Q2,P_equilibre,JET,0.0615,6.15,2024-05-31
2024-05,2024-Q2,P_equilibre,DRI,0.0568,5.68,2024-05-31
2024-05,2024-Q2,P_equilibre,SMI,0.0467,4.67,2024-05-31
2024-05,2024-Q2,P_equilibre,SOT,0.0434,4.34,2024-05-31
2024-05,2024-Q2,P_equilibre,EQD,0.0404,4.04,2024-05-31
2024-05,2024-Q2,P_equilibre,HPS,0.0344,3.44,2024-05-31
2024-05,2024-Q2,P_equilibre,CMT,0.0275,2.75,2024-05-31
2024-05,2024-Q2,P_equilibre,MIC,0.0252,2.52,2024-05-31
2024-05,2024-Q2,P_equilibre,TQM,0.0246,2.46,2024-05-31
2024-05,2024-Q2,P_equilibre,WAA,0.0223,2.23,2024-05-31
2024-05,2024-Q2,P_equilibre,SNP,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,MNG,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,RDS,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,DHO,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,SID,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,DWY,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_equilibre,MUT,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,DRI,0.1382,13.82,2024-05-31
2024-05,2024-Q2,P_defensif,LES,0.1189,11.89,2024-05-31
2024-05,2024-Q2,P_defensif,OUL,0.1122,11.22,2024-05-31
2024-05,2024-Q2,P_defensif,CTM,0.0804,8.04,2024-05-31
2024-05,2024-Q2,P_defensif,GAZ,0.0662,6.62,2024-05-31
2024-05,2024-Q2,P_defensif,JET,0.0622,6.22,2024-05-31
2024-05,2024-Q2,P_defensif,SOT,0.0487,4.87,2024-05-31
2024-05,2024-Q2,P_defensif,SMI,0.0451,4.51,2024-05-31
2024-05,2024-Q2,P_defensif,EQD,0.0412,4.12,2024-05-31
2024-05,2024-Q2,P_defensif,DWY,0.0356,3.56,2024-05-31
2024-05,2024-Q2,P_defensif,CMT,0.0283,2.83,2024-05-31
2024-05,2024-Q2,P_defensif,WAA,0.0226,2.26,2024-05-31
2024-05,2024-Q2,P_defensif,MUT,0.0203,2.03,2024-05-31
2024-05,2024-Q2,P_defensif,HPS,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,TQM,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,MIC,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,LBV,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,SNP,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,DHO,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,SID,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,MNG,0.02,2.0,2024-05-31
2024-05,2024-Q2,P_defensif,RDS,0.02,2.0,2024-05-31
2024-06,2024-Q2,P_agressif,NEJ,0.1374,13.74,2024-06-30
2024-06,2024-Q2,P_agressif,DRI,0.1236,12.36,2024-06-30
2024-06,2024-Q2,P_agressif,SRM,0.0891,8.91,2024-06-30
2024-06,2024-Q2,P_agressif,PRO,0.0864,8.64,2024-06-30
2024-06,2024-Q2,P_agressif,LBV,0.0698,6.98,2024-06-30
2024-06,2024-Q2,P_agressif,GAZ,0.0686,6.86,2024-06-30
2024-06,2024-Q2,P_agressif,OUL,0.0664,6.64,2024-06-30
2024-06,2024-Q2,P_agressif,M2M,0.0404,4.04,2024-06-30
2024-06,2024-Q2,P_agressif,CTM,0.0356,3.56,2024-06-30
2024-06,2024-Q2,P_agressif,BAL,0.0319,3.19,2024-06-30
2024-06,2024-Q2,P_agressif,MDP,0.0288,2.88,2024-06-30
2024-06,2024-Q2,P_agressif,DHO,0.0208,2.08,2024-06-30
2024-06,2024-Q2,P_agressif,TQM,0.0206,2.06,2024-06-30
2024-06,2024-Q2,P_agressif,SNP,0.0205,2.05,2024-06-30
2024-06,2024-Q2,P_agressif,MNG,0.0201,2.01,2024-06-30
2024-06,2024-Q2,P_agressif,DWY,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_agressif,HPS,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_agressif,MIC,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_agressif,WAA,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_agressif,RDS,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_agressif,STR,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_agressif,MOX,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,NEJ,0.1354,13.54,2024-06-30
2024-06,2024-Q2,P_equilibre,DRI,0.1157,11.57,2024-06-30
2024-06,2024-Q2,P_equilibre,SRM,0.0887,8.87,2024-06-30
2024-06,2024-Q2,P_equilibre,GAZ,0.07,7.0,2024-06-30
2024-06,2024-Q2,P_equilibre,LBV,0.0695,6.95,2024-06-30
2024-06,2024-Q2,P_equilibre,MNG,0.0564,5.64,2024-06-30
2024-06,2024-Q2,P_equilibre,PRO,0.0553,5.53,2024-06-30
2024-06,2024-Q2,P_equilibre,BAL,0.0536,5.36,2024-06-30
2024-06,2024-Q2,P_equilibre,M2M,0.0408,4.08,2024-06-30
2024-06,2024-Q2,P_equilibre,CTM,0.0404,4.04,2024-06-30
2024-06,2024-Q2,P_equilibre,OUL,0.0375,3.75,2024-06-30
2024-06,2024-Q2,P_equilibre,MDP,0.034,3.4,2024-06-30
2024-06,2024-Q2,P_equilibre,DHO,0.0211,2.11,2024-06-30
2024-06,2024-Q2,P_equilibre,SNP,0.0208,2.08,2024-06-30
2024-06,2024-Q2,P_equilibre,WAA,0.0207,2.07,2024-06-30
2024-06,2024-Q2,P_equilibre,DWY,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,HPS,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,MIC,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,TQM,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,RDS,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,STR,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_equilibre,MOX,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,NEJ,0.1226,12.26,2024-06-30
2024-06,2024-Q2,P_defensif,OUL,0.113,11.3,2024-06-30
2024-06,2024-Q2,P_defensif,BAL,0.0997,9.97,2024-06-30
2024-06,2024-Q2,P_defensif,DRI,0.0893,8.93,2024-06-30
2024-06,2024-Q2,P_defensif,SRM,0.0819,8.19,2024-06-30
2024-06,2024-Q2,P_defensif,PRO,0.0804,8.04,2024-06-30
2024-06,2024-Q2,P_defensif,GAZ,0.0624,6.24,2024-06-30
2024-06,2024-Q2,P_defensif,MDP,0.0399,3.99,2024-06-30
2024-06,2024-Q2,P_defensif,M2M,0.0371,3.71,2024-06-30
2024-06,2024-Q2,P_defensif,SNP,0.0293,2.93,2024-06-30
2024-06,2024-Q2,P_defensif,CTM,0.0231,2.31,2024-06-30
2024-06,2024-Q2,P_defensif,TQM,0.0213,2.13,2024-06-30
2024-06,2024-Q2,P_defensif,MIC,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,HPS,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,LBV,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,DWY,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,WAA,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,RDS,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,MNG,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,DHO,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,STR,0.02,2.0,2024-06-30
2024-06,2024-Q2,P_defensif,MOX,0.02,2.0,2024-06-30
